Time,Volts,Measure
2463.600,2.80,14945
2463.700,2.80,14944
2463.800,2.80,14944
2463.900,2.80,14944
2464.000,2.80,14914
2464.100,2.80,14944
2464.200,2.80,14947
2464.300,2.80,14938
2464.400,2.80,14945
2464.500,2.80,14934
2464.600,2.80,14945
2464.700,2.80,14943
2464.800,2.80,14929
2464.900,2.80,14944
2465.000,2.80,14943
2465.100,2.80,14946
2465.200,2.80,14942
2465.300,2.80,14943
2465.400,2.80,14945
2465.500,2.80,14950
2465.600,2.80,14946
2465.700,2.80,14945
2465.800,2.80,14944
2465.900,2.80,14944
2466.000,2.80,14946
2466.100,2.80,14946
2466.200,2.80,14945
2466.300,2.80,14933
2466.400,2.80,14945
2466.500,2.80,14946
2466.600,2.80,14940
2466.700,2.80,14944
2466.800,2.80,14921
2466.900,2.80,14944
2467.000,2.80,14945
2467.100,2.80,14944
2467.200,2.80,14944
2467.300,2.80,14939
2467.400,2.80,14945
2467.500,2.80,14947
2467.600,2.80,14945
2467.700,2.80,14943
2467.800,2.80,14953
2467.900,2.80,14946
2468.000,2.80,14935
2468.100,2.80,14946
2468.200,2.80,14944
2468.300,2.80,14936
2468.400,2.80,14946
2468.500,2.80,14944
2468.600,2.80,14943
2468.700,2.80,14944
2468.800,2.80,14946
2468.900,2.80,14946
2469.000,2.80,14944
2469.100,2.80,14946
2469.200,2.80,14945
2469.300,2.80,14946
2469.400,2.80,14942
2469.500,2.80,14945
2469.600,2.80,14930
2469.700,2.80,14946
2469.800,2.80,14943
2469.900,2.80,14948
2470.000,2.80,14943
2470.100,2.80,14934
2470.200,2.80,14945
2470.300,2.80,14944
2470.400,2.80,14943
2470.500,2.80,14944
2470.600,2.80,14946
2470.700,2.80,14945
2470.800,2.80,14945
2470.900,2.80,14937
2471.000,2.80,14945
2471.100,2.80,14950
2471.200,2.80,14946
2471.300,2.80,14947
2471.400,2.80,14967
2471.500,2.80,14945
2471.600,2.80,14948
2471.700,2.80,14946
2471.800,2.80,14946
2471.900,2.80,14925
2472.000,2.80,14945
2472.100,2.80,14945
2472.200,2.80,14946
2472.300,2.80,14945
2472.400,2.80,14932
2472.500,2.80,14946
2472.600,2.80,14947
2472.700,2.80,14940
2472.800,2.80,14944
2472.900,2.80,14937
2473.000,2.80,14944
2473.100,2.80,14946
2473.200,2.80,14951
2473.300,2.80,14945
2473.400,2.80,14947
2473.500,2.80,14944
2473.600,2.80,14943
2473.700,2.80,14927
2473.800,2.80,14944
2473.900,2.80,14953
2474.000,2.80,14946
2474.100,2.80,14943
2474.200,2.80,14944
2474.300,2.80,14945
2474.400,2.80,14940
2474.500,2.80,14947
2474.600,2.80,14946
2474.700,2.80,14947
2474.800,2.80,14945
2474.900,2.80,14946
2475.000,2.80,14946
2475.100,2.80,14945
2475.200,2.80,14933
2475.300,2.80,14945
2475.400,2.80,14943
2475.500,2.80,14943
2475.600,2.80,14944
2475.700,2.80,14950
2475.800,2.80,14945
2475.900,2.80,14945
2476.000,2.80,14953
2476.100,2.80,14944
2476.200,2.80,14918
2476.300,2.80,14946
2476.400,2.80,14945
2476.500,2.80,14931
2476.600,2.80,14946
2476.700,2.80,14946
2476.800,2.80,14946
2476.900,2.80,14945
2477.000,2.80,14924
2477.100,2.80,14944
2477.200,2.80,14956
2477.300,2.80,14946
2477.400,2.80,14945
2477.500,2.80,14932
2477.600,2.80,14946
2477.700,2.80,14947
2477.800,2.80,14946
2477.900,2.80,14945
2478.000,2.80,14919
2478.100,2.80,14944
2478.200,2.80,14944
2478.300,2.80,14946
2478.400,2.80,14943
2478.500,2.80,14919
2478.600,2.80,14946
2478.700,2.80,14945
2478.800,2.80,14953
2478.900,2.80,14945
2479.000,2.80,14952
2479.100,2.80,14945
2479.200,2.80,14949
2479.300,2.80,14928
2479.400,2.80,14945
2479.500,2.80,14945
2479.600,2.80,14944
2479.700,2.80,14946
2479.800,2.80,14924
2479.900,2.80,14945
2480.000,2.80,14954
2480.100,2.80,14947
2480.200,2.80,14948
2480.300,2.80,14910
2480.400,2.80,14945
2480.500,2.80,14946
2480.600,2.80,14946
2480.700,2.80,14944
2480.800,2.80,14955
2480.900,2.80,14945
2481.000,2.80,14943
2481.100,2.80,14945
2481.200,2.80,14943
2481.300,2.80,14931
2481.400,2.80,14945
2481.500,2.80,14945
2481.600,2.80,14941
2481.700,2.80,14944
2481.800,2.80,14947
2481.900,2.80,14946
2482.000,2.80,14946
2482.100,2.80,14937
2482.200,2.80,14945
2482.300,2.80,14950
2482.400,2.80,14946
2482.500,2.80,14946
2482.600,2.80,14942
2482.700,2.80,14945
2482.800,2.80,14948
2482.900,2.80,14946
2483.000,2.90,15479
2483.100,2.90,15460
2483.200,2.90,15478
2483.300,2.90,15479
2483.400,2.90,15480
2483.500,2.90,15478
2483.600,2.90,15468
2483.700,2.90,15478
2483.800,2.90,15482
2483.900,2.90,15481
2484.000,2.90,15478
2484.100,2.90,15474
2484.200,2.90,15478
2484.300,2.90,15474
2484.400,2.90,15481
2484.500,2.90,15478
2484.600,2.90,15475
2484.700,2.90,15476
2484.800,2.90,15474
2484.900,2.90,15479
2485.000,2.90,15477
2485.100,2.90,15480
2485.200,2.90,15481
2485.300,2.90,15481
2485.400,2.90,15470
2485.500,2.90,15478
2485.600,2.90,15484
2485.700,2.90,15480
2485.800,2.90,15479
2485.900,2.90,15495
2486.000,2.90,15478
2486.100,2.90,15479
2486.200,2.90,15480
2486.300,2.90,15479
2486.400,2.90,15478
2486.500,2.90,15478
2486.600,2.90,15476
2486.700,2.90,15479
2486.800,2.90,15478
2486.900,2.90,15462
2487.000,2.90,15479
2487.100,2.90,15479
2487.200,2.90,15471
2487.300,2.90,15478
2487.400,2.90,15476
2487.500,2.90,15477
2487.600,2.90,15471
2487.700,2.90,15471
2487.800,2.90,15477
2487.900,2.90,15475
2488.000,2.90,15479
2488.100,2.90,15480
2488.200,2.90,15458
2488.300,2.90,15478
2488.400,2.90,15479
2488.500,2.90,15481
2488.600,2.90,15477
2488.700,2.90,15477
2488.800,2.90,15478
2488.900,2.90,15480
2489.000,2.90,15480
2489.100,2.90,15475
2489.200,2.90,15470
2489.300,2.90,15479
2489.400,2.90,15480
2489.500,2.90,15480
2489.600,2.90,15478
2489.700,2.90,15463
2489.800,2.90,15477
2489.900,2.90,15479
2490.000,2.90,15477
2490.100,2.90,15478
2490.200,2.90,15489
2490.300,2.90,15478
2490.400,2.90,15481
2490.500,2.90,15477
2490.600,2.90,15478
2490.700,2.90,15478
2490.800,2.90,15480
2490.900,2.90,15462
2491.000,2.90,15473
2491.100,2.90,15478
2491.200,2.90,15477
2491.300,2.90,15479
2491.400,2.90,15480
2491.500,2.90,15488
2491.600,2.90,15479
2491.700,2.90,15480
2491.800,2.90,15481
2491.900,2.90,15470
2492.000,2.90,15489
2492.100,2.90,15478
2492.200,2.90,15478
2492.300,2.90,15481
2492.400,2.90,15479
2492.500,2.90,15499
2492.600,2.90,15477
2492.700,2.90,15479
2492.800,2.90,15476
2492.900,2.90,15477
2493.000,2.90,15471
2493.100,2.90,15479
2493.200,2.90,15483
2493.300,2.90,15481
2493.400,2.90,15478
2493.500,2.90,15481
2493.600,2.90,15479
2493.700,2.90,15477
2493.800,2.90,15467
2493.900,2.90,15478
2494.000,2.90,15474
2494.100,2.90,15479
2494.200,2.90,15482
2494.300,2.90,15494
2494.400,2.90,15479
2494.500,2.90,15476
2494.600,2.90,15479
2494.700,2.90,15478
2494.800,2.90,15470
2494.900,2.90,15478
2495.000,2.90,15475
2495.100,2.90,15480
2495.200,2.90,15478
2495.300,2.90,15466
2495.400,2.90,15478
2495.500,2.90,15479
2495.600,2.90,15480
2495.700,2.90,15479
2495.800,2.90,15448
2495.900,2.90,15477
2496.000,2.90,15481
2496.100,2.90,15483
2496.200,2.90,15479
2496.300,2.90,15462
2496.400,2.90,15480
2496.500,2.90,15481
2496.600,2.90,15470
2496.700,2.90,15479
2496.800,2.90,15476
2496.900,2.90,15477
2497.000,2.90,15483
2497.100,2.90,15492
2497.200,2.90,15478
2497.300,2.90,15476
2497.400,2.90,15480
2497.500,2.90,15479
2497.600,2.90,15460
2497.700,2.90,15478
2497.800,2.90,15478
2497.900,2.90,15479
2498.000,2.90,15478
2498.100,2.90,15479
2498.200,2.90,15478
2498.300,2.90,15471
2498.400,2.90,15479
2498.500,2.90,15479
2498.600,2.90,15473
2498.700,2.90,15478
2498.800,2.90,15482
2498.900,2.90,15479
2499.000,2.90,15478
2499.100,2.90,15455
2499.200,2.90,15478
2499.300,2.90,15480
2499.400,2.90,15481
2499.500,2.90,15477
2499.600,2.90,15465
2499.700,2.90,15478
2499.800,2.90,15476
2499.900,2.90,15485
2500.000,2.90,15478
2500.100,2.90,15452
2500.200,2.90,15478
2500.300,2.90,15474
2500.400,2.90,15479
2500.500,2.90,15479
2500.600,2.90,15471
2500.700,2.90,15478
2500.800,2.90,15478
2500.900,2.90,15467
2501.000,2.90,15478
2501.100,2.90,15483
2501.200,2.90,15478
2501.300,2.90,15480
2501.400,2.90,15472
2501.500,2.90,15477
2501.600,2.90,15481
2501.700,2.90,15479
2501.800,2.90,15479
2501.900,2.90,15464
2502.000,2.90,15478
2502.100,2.90,15483
2502.200,2.90,15479
2502.300,2.90,15478
2502.400,2.90,15461
2502.500,2.90,15478
2502.600,2.90,15478
2502.700,2.90,15479
2502.800,2.90,15475
2502.900,2.90,15458
2503.000,2.90,15477
2503.100,2.90,15479
2503.200,2.90,15479
2503.300,2.90,15478
2503.400,2.90,15464
2503.500,2.90,15479
2503.600,2.90,15479
2503.700,2.90,15480
2503.800,2.90,15478
2503.900,2.90,15455
2504.000,2.90,15480
2504.100,2.90,15478
2504.200,2.90,15482
2504.300,2.90,15478
2504.400,2.90,15483
2504.500,2.90,15478
2504.600,2.90,15475
2504.700,2.90,15481
2504.800,2.90,15478
2504.900,2.90,15478
2505.000,2.90,15480
2505.100,2.90,15482
2505.200,2.90,15450
2505.300,2.90,15479
2505.400,2.90,15480
2505.500,2.90,15479
2505.600,2.90,15478
2505.700,2.90,15481
2505.800,2.90,15478
2505.900,2.90,15479
2506.000,2.90,15478
2506.100,2.90,15478
2506.200,2.90,15470
2506.300,2.90,15477
2506.400,2.90,15480
2506.500,2.90,15476
2506.600,2.90,15476
2506.700,2.90,15479
2506.800,2.90,15479
2506.900,2.90,15477
2507.000,2.90,15440
2507.100,2.90,15478
2507.200,2.90,15470
2507.300,2.90,15478
2507.400,2.90,15472
2507.500,2.90,15478
2507.600,2.90,15477
2507.700,2.90,15482
2507.800,2.90,15479
2507.900,2.90,15469
2508.000,2.90,15444
2508.100,2.90,15476
2508.200,2.90,15480
2508.300,2.90,15479
2508.400,2.90,15478
2508.500,2.90,15461
2508.600,2.90,15478
2508.700,2.90,15480
2508.800,2.90,15480
2508.900,2.90,15478
2509.000,2.90,15454
2509.100,2.90,15479
2509.200,2.90,15472
2509.300,2.90,15472
2509.400,2.90,15478
2509.500,2.90,15468
2509.600,2.90,15477
2509.700,2.90,15470
2509.800,2.90,15474
2509.900,2.90,15478
2510.000,2.90,15486
2510.100,2.90,15479
2510.200,2.90,15474
2510.300,2.90,15470
2510.400,2.90,15478
2510.500,2.90,15477
2510.600,2.90,15478
2510.700,2.90,15478
2510.800,2.90,15465
2510.900,2.90,15478
2511.000,2.90,15480
2511.100,2.90,15479
2511.200,2.90,15478
2511.300,2.90,15464
2511.400,2.90,15478
2511.500,2.90,15480
2511.600,2.90,15484
2511.700,2.90,15479
2511.800,2.90,15459
2511.900,2.90,15479
2512.000,2.90,15478
2512.100,2.90,15475
2512.200,2.90,15477
2512.300,2.90,15468
2512.400,2.90,15478
2512.500,2.90,15477
2512.600,2.90,15470
2512.700,2.90,15477
2512.800,2.90,15480
2512.900,2.90,15480
2513.000,2.90,15480
2513.100,2.90,15469
2513.200,2.90,15478
2513.300,2.90,15485
2513.400,2.90,15478
2513.500,2.90,15476
2513.600,2.90,15463
2513.700,2.90,15479
2513.800,2.90,15480
2513.900,2.90,15483
2514.000,2.90,15479
2514.100,2.90,15474
2514.200,2.90,15478
2514.300,2.90,15478
2514.400,2.90,15478
2514.500,2.90,15478
2514.600,2.90,15467
2514.700,2.90,15478
2514.800,2.90,15480
2514.900,2.90,15472
2515.000,2.90,15478
2515.100,2.90,15472
2515.200,2.90,15479
2515.300,2.90,15477
2515.400,2.90,15484
2515.500,2.90,15478
2515.600,2.90,15469
2515.700,2.90,15479
2515.800,2.90,15475
2515.900,2.90,15466
2516.000,2.90,15478
2516.100,2.90,15472
2516.200,2.90,15479
2516.300,2.90,15478
2516.400,2.90,15467
2516.500,2.90,15478
2516.600,2.90,15480
2516.700,2.90,15478
2516.800,2.90,15479
2516.900,2.90,15473
2517.000,2.90,15478
2517.100,2.90,15479
2517.200,2.90,15478
2517.300,2.90,15477
2517.400,2.90,15465
2517.500,2.90,15479
2517.600,2.90,15480
2517.700,2.90,15472
2517.800,2.90,15477
2517.900,2.90,15479
2518.000,2.90,15479
2518.100,2.90,15466
2518.200,2.90,15470
2518.300,2.90,15479
2518.400,2.90,15476
2518.500,2.90,15478
2518.600,2.90,15480
2518.700,2.90,15468
2518.800,2.90,15478
2518.900,2.90,15480
2519.000,2.90,15480
2519.100,2.90,15479
2519.200,2.90,15475
2519.300,2.90,15478
2519.400,2.90,15480
2519.500,2.90,15480
2519.600,2.90,15478
2519.700,2.90,15471
2519.800,2.90,15478
2519.900,2.90,15476
2520.000,2.90,15480
2520.100,2.90,15477
2520.200,2.90,15466
2520.300,2.90,15478
2520.400,2.90,15476
2520.500,2.90,15454
2520.600,2.90,15479
2520.700,2.90,15475
2520.800,2.90,15477
2520.900,2.90,15470
2521.000,2.90,15474
2521.100,2.90,15476
2521.200,2.90,15473
2521.300,2.90,15480
2521.400,2.90,15479
2521.500,2.90,15488
2521.600,2.90,15478
2521.700,2.90,15480
2521.800,2.90,15480
2521.900,2.90,15478
2522.000,2.90,15464
2522.100,2.90,15479
2522.200,2.90,15478
2522.300,2.90,15479
2522.400,2.90,15478
2522.500,2.90,15476
2522.600,2.90,15478
2522.700,2.90,15480
2522.800,2.90,15474
2522.900,2.90,15480
2523.000,2.90,15451
2523.100,2.90,15478
2523.200,2.90,15474
2523.300,2.90,15461
2523.400,2.90,15476
2523.500,2.90,15472
2523.600,2.90,15479
2523.700,2.90,15486
2523.800,2.90,15476
2523.900,2.90,15478
2524.000,2.90,15487
2524.100,2.90,15481
2524.200,2.90,15478
2524.300,2.90,15468
2524.400,2.90,15477
2524.500,2.90,15480
2524.600,2.90,15479
2524.700,2.90,15478
2524.800,2.90,15463
2524.900,2.90,15477
2525.000,2.90,15478
2525.100,2.90,15481
2525.200,2.90,15477
2525.300,2.90,15462
2525.400,2.90,15479
2525.500,2.90,15479
2525.600,2.90,15472
2525.700,2.90,15478
2525.800,2.90,15480
2525.900,2.90,15479
2526.000,2.90,15481
2526.100,2.90,15475
2526.200,2.90,15477
2526.300,2.90,15481
2526.400,2.90,15478
2526.500,2.90,15480
2526.600,2.90,15464
2526.700,2.90,15477
2526.800,2.90,15463
2526.900,2.90,15479
2527.000,2.90,15480
2527.100,2.90,15478
2527.200,2.90,15478
2527.300,2.90,15478
2527.400,2.90,15480
2527.500,2.90,15479
2527.600,2.90,15472
2527.700,2.90,15478
2527.800,2.90,15480
2527.900,2.90,15479
2528.000,2.90,15478
2528.100,2.90,15461
2528.200,2.90,15479
2528.300,2.90,15473
2528.400,2.90,15479
2528.500,2.90,15478
2528.600,2.90,15456
2528.700,2.90,15478
2528.800,2.90,15478
2528.900,2.90,15466
2529.000,2.90,15479
2529.100,2.90,15476
2529.200,2.90,15479
2529.300,2.90,15473
2529.400,2.90,15468
2529.500,2.90,15478
2529.600,2.90,15496
2529.700,2.90,15479
2529.800,2.90,15474
2529.900,2.90,15452
2530.000,2.90,15478
2530.100,2.90,15479
2530.200,2.90,15479
2530.300,2.90,15482
2530.400,2.90,15477
2530.500,2.90,15478
2530.600,2.90,15479
2530.700,2.90,15480
2530.800,2.90,15479
2530.900,2.90,15461
2531.000,2.90,15479
2531.100,2.90,15480
2531.200,2.90,15479
2531.300,2.90,15478
2531.400,2.90,15466
2531.500,2.90,15478
2531.600,2.90,15476
2531.700,2.90,15478
2531.800,2.90,15478
2531.900,2.90,15477
2532.000,2.90,15478
2532.100,2.90,15479
2532.200,2.90,15470
2532.300,2.90,15477
2532.400,2.90,15480
2532.500,2.90,15480
2532.600,2.90,15478
2532.700,2.90,15483
2532.800,2.90,15477
2532.900,2.90,15484
2533.000,2.90,15479
2533.100,2.90,15475
2533.200,2.90,15477
2533.300,2.90,15478
2533.400,2.90,15481
2533.500,2.90,15481
2533.600,2.90,15478
2533.700,2.90,15464
2533.800,2.90,15478
2533.900,2.90,15479
2534.000,2.90,15474
2534.100,2.90,15478
2534.200,2.90,15474
2534.300,2.90,15480
2534.400,2.90,15479
2534.500,2.90,15483
2534.600,2.90,15478
2534.700,2.90,15454
2534.800,2.90,15478
2534.900,2.90,15479
2535.000,2.90,15482
2535.100,2.90,15477
2535.200,2.90,15483
2535.300,2.90,15478
2535.400,2.90,15474
2535.500,2.90,15462
2535.600,2.90,15478
2535.700,2.90,15482
2535.800,2.90,15479
2535.900,2.90,15475
2536.000,2.90,15460
2536.100,2.90,15478
2536.200,2.90,15478
2536.300,2.90,15479
2536.400,2.90,15477
2536.500,2.90,15469
2536.600,2.90,15478
2536.700,2.90,15481
2536.800,2.90,15477
2536.900,2.90,15478
2537.000,2.90,15466
2537.100,2.90,15479
2537.200,2.90,15477
2537.300,2.90,15483
2537.400,2.90,15478
2537.500,2.90,15474
2537.600,2.90,15477
2537.700,2.90,15477
2537.800,2.90,15462
2537.900,2.90,15477
2538.000,2.90,15467
2538.100,2.90,15478
2538.200,2.90,15471
2538.300,2.90,15459
2538.400,2.90,15477
2538.500,2.90,15481
2538.600,2.90,15479
2538.700,2.90,15472
2538.800,2.90,15468
2538.900,2.90,15478
2539.000,2.90,15479
2539.100,2.90,15480
2539.200,2.90,15479
2539.300,2.90,15451
2539.400,2.90,15478
2539.500,2.90,15480
2539.600,2.90,15477
2539.700,2.90,15479
2539.800,2.90,15465
2539.900,2.90,15479
2540.000,2.90,15479
2540.100,2.90,15477
2540.200,2.90,15477
2540.300,2.90,15455
2540.400,2.90,15478
2540.500,2.90,15467
2540.600,2.90,15469
2540.700,2.90,15479
2540.800,2.90,15477
2540.900,2.90,15478
2541.000,2.90,15469
2541.100,2.90,15490
2541.200,2.90,15478
2541.300,2.90,15480
2541.400,2.90,15480
2541.500,2.90,15480
2541.600,2.90,15455
2541.700,2.90,15478
2541.800,2.90,15487
2541.900,2.90,15480
2542.000,2.90,15479
2542.100,2.90,15439
2542.200,2.90,15478
2542.300,2.90,15478
2542.400,2.90,15480
2542.500,2.90,15478
2542.600,2.90,15462
2542.700,2.90,15478
2542.800,2.90,15480
2542.900,2.90,15478
2543.000,2.90,15479
2543.100,2.90,15458
2543.200,2.90,15480
2543.300,2.90,15477
2543.400,2.90,15478
2543.500,2.90,15479
2543.600,2.90,15468
2543.700,2.90,15478
2543.800,2.90,15476
2543.900,2.90,15467
2544.000,2.90,15479
2544.100,2.90,15481
2544.200,2.90,15480
2544.300,2.90,15479
2544.400,2.90,15477
2544.500,2.90,15478
2544.600,2.90,15480
2544.700,2.90,15480
2544.800,2.90,15475
2544.900,2.90,15465
2545.000,2.90,15479
2545.100,2.90,15481
2545.200,2.90,15480
2545.300,2.90,15478
2545.400,2.90,15441
2545.500,2.90,15477
2545.600,2.90,15477
2545.700,2.90,15480
2545.800,2.90,15478
2545.900,2.90,15473
2546.000,2.90,15478
2546.100,2.90,15480
2546.200,2.90,15464
2546.300,2.90,15478
2546.400,2.90,15494
2546.500,2.90,15477
2546.600,2.90,15464
2546.700,2.90,15481
2546.800,2.90,15479
2546.900,2.90,15474
2547.000,2.90,15478
2547.100,2.90,15479
2547.200,2.90,15479
2547.300,2.90,15477
2547.400,2.90,15479
2547.500,2.90,15478
2547.600,2.90,15476
2547.700,2.90,15477
2547.800,2.90,15478
2547.900,2.90,15480
2548.000,2.90,15480
2548.100,2.90,15481
2548.200,2.90,15448
2548.300,2.90,15477
2548.400,2.90,15480
2548.500,2.90,15479
2548.600,2.90,15479
2548.700,2.90,15460
2548.800,2.90,15479
2548.900,2.90,15478
2549.000,2.90,15479
2549.100,2.90,15477
2549.200,2.90,15470
2549.300,2.90,15478
2549.400,2.90,15480
2549.500,2.90,15475
2549.600,2.90,15479
2549.700,2.90,15477
2549.800,2.90,15478
2549.900,2.90,15479
2550.000,2.90,15476
2550.100,2.90,15478
2550.200,2.90,15468
2550.300,2.90,15479
2550.400,2.90,15479
2550.500,2.90,15470
2550.600,2.90,15477
2550.700,2.90,15474
2550.800,2.90,15481
2550.900,2.90,15481
2551.000,2.90,15478
2551.100,2.90,15479
2551.200,2.90,15477
2551.300,2.90,15479
2551.400,2.90,15478
2551.500,2.90,15481
2551.600,2.90,15478
2551.700,2.90,15480
2551.800,2.90,15480
2551.900,2.90,15478
2552.000,2.90,15466
2552.100,2.90,15478
2552.200,2.90,15480
2552.300,2.90,15478
2552.400,2.90,15479
2552.500,2.90,15464
2552.600,2.90,15478
2552.700,2.90,15479
2552.800,2.90,15479
2552.900,2.90,15476
2553.000,2.90,15464
2553.100,2.90,15478
2553.200,2.90,15479
2553.300,2.90,15472
2553.400,2.90,15478
2553.500,2.90,15471
2553.600,2.90,15478
2553.700,2.90,15478
2553.800,2.90,15485
2553.900,2.90,15478
2554.000,2.90,15479
2554.100,2.90,15479
2554.200,2.90,15475
2554.300,2.90,15467
2554.400,2.90,15477
2554.500,2.90,15470
2554.600,2.90,15480
2554.700,2.90,15480
2554.800,2.90,15462
2554.900,2.90,15478
2555.000,2.90,15474
2555.100,2.90,15478
2555.200,2.90,15483
2555.300,2.90,15471
2555.400,2.90,15479
2555.500,2.90,15480
2555.600,2.90,15482
2555.700,2.90,15478
2555.800,2.90,15477
2555.900,2.90,15477
2556.000,2.90,15473
2556.100,2.90,15478
2556.200,2.90,15479
2556.300,2.90,15467
2556.400,2.90,15478
2556.500,2.90,15474
2556.600,2.90,15480
2556.700,2.90,15478
2556.800,2.90,15466
2556.900,2.90,15479
2557.000,2.90,15480
2557.100,2.90,15468
2557.200,2.90,15477
2557.300,2.90,15476
2557.400,2.90,15479
2557.500,2.90,15476
2557.600,2.90,15479
2557.700,2.90,15478
2557.800,2.90,15479
2557.900,2.90,15479
2558.000,2.90,15471
2558.100,2.90,15480
2558.200,2.90,15478
2558.300,2.90,15481
2558.400,2.90,15480
2558.500,2.90,15477
2558.600,2.90,15463
2558.700,2.90,15478
2558.800,2.90,15479
2558.900,2.90,15479
2559.000,2.90,15478
2559.100,2.90,15466
2559.200,2.90,15479
2559.300,2.90,15477
2559.400,2.90,15476
2559.500,2.90,15478
2559.600,2.90,15468
2559.700,2.90,15479
2559.800,2.90,15478
2559.900,2.90,15466
2560.000,2.90,15478
2560.100,2.90,15482
2560.200,2.90,15478
2560.300,2.90,15483
2560.400,2.90,15475
2560.500,2.90,15478
2560.600,2.90,15482
2560.700,2.90,15480
2560.800,2.90,15467
2560.900,2.90,15471
2561.000,2.90,15477
2561.100,2.90,15480
2561.200,2.90,15480
2561.300,2.90,15478
2561.400,2.90,15426
2561.500,2.90,15477
2561.600,2.90,15479
2561.700,2.90,15480
2561.800,2.90,15477
2561.900,2.90,15466
2562.000,2.90,15477
2562.100,2.90,15480
2562.200,2.90,15480
2562.300,2.90,15477
2562.400,2.90,15478
2562.500,2.90,15479
2562.600,2.90,15476
2562.700,2.90,15483
2562.800,2.90,15478
2562.900,2.90,15478
2563.000,2.90,15479
2563.100,2.90,15477
2563.200,2.90,15434
2563.300,2.90,15478
2563.400,2.90,15473
2563.500,2.90,15478
2563.600,2.90,15478
2563.700,2.90,15475
2563.800,2.90,15477
2563.900,2.90,15469
2564.000,2.90,15480
2564.100,2.90,15484
2564.200,2.90,15470
2564.300,2.90,15478
2564.400,2.90,15480
2564.500,2.90,15479
2564.600,2.90,15479
2564.700,2.90,15462
2564.800,2.90,15478
2564.900,2.90,15476
2565.000,2.90,15479
2565.100,2.90,15478
2565.200,2.90,15472
2565.300,2.90,15478
2565.400,2.90,15480
2565.500,2.90,15480
2565.600,2.90,15479
2565.700,2.90,15482
2565.800,2.90,15479
2565.900,2.90,15483
2566.000,2.90,15472
2566.100,2.90,15477
2566.200,2.90,15475
2566.300,2.90,15479
2566.400,2.90,15471
2566.500,2.90,15467
2566.600,2.90,15478
2566.700,2.90,15483
2566.800,2.90,15479
2566.900,2.90,15482
2567.000,2.90,15453
2567.100,2.90,15477
2567.200,2.90,15479
2567.300,2.90,15479
2567.400,2.90,15479
2567.500,2.90,15456
2567.600,2.90,15478
2567.700,2.90,15480
2567.800,2.90,15479
2567.900,2.90,15479
2568.000,2.90,15470
2568.100,2.90,15479
2568.200,2.90,15474
2568.300,2.90,15482
2568.400,2.90,15478
2568.500,2.90,15447
2568.600,2.90,15479
2568.700,2.90,15480
2568.800,2.90,15479
2568.900,2.90,15477
2569.000,2.90,15458
2569.100,2.90,15478
2569.200,2.90,15479
2569.300,2.90,15486
2569.400,2.90,15478
2569.500,2.90,15483
2569.600,2.90,15480
2569.700,2.90,15484
2569.800,2.90,15468
2569.900,2.90,15479
2570.000,2.90,15473
2570.100,2.90,15480
2570.200,2.90,15478
2570.300,2.90,15471
2570.400,2.90,15479
2570.500,2.90,15480
2570.600,2.90,15479
2570.700,2.90,15479
2570.800,2.90,15459
2570.900,2.90,15479
2571.000,2.90,15480
2571.100,2.90,15478
2571.200,2.90,15479
2571.300,2.90,15470
2571.400,2.90,15478
2571.500,2.90,15477
2571.600,2.90,15480
2571.700,2.90,15478
2571.800,2.90,15476
2571.900,2.90,15479
2572.000,2.90,15481
2572.100,2.90,15463
2572.200,2.90,15479
2572.300,2.90,15465
2572.400,2.90,15480
2572.500,2.90,15482
2572.600,2.90,15480
2572.700,2.90,15476
2572.800,2.90,15479
2572.900,2.90,15479
2573.000,2.90,15475
2573.100,2.90,15454
2573.200,2.90,15478
2573.300,2.90,15479
2573.400,2.90,15479
2573.500,2.90,15476
2573.600,2.90,15473
2573.700,2.90,15480
2573.800,2.90,15480
2573.900,2.90,15466
2574.000,2.90,15479
2574.100,2.90,15477
2574.200,2.90,15479
2574.300,2.90,15475
2574.400,2.90,15470
2574.500,2.90,15478
2574.600,2.90,15481
2574.700,2.90,15479
2574.800,2.90,15471
2574.900,2.90,15477
2575.000,2.90,15477
2575.100,2.90,15475
2575.200,2.90,15479
2575.300,2.90,15478
2575.400,2.90,15474
2575.500,2.90,15477
2575.600,2.90,15483
2575.700,2.90,15479
2575.800,2.90,15479
2575.900,2.90,15456
2576.000,2.90,15478
2576.100,2.90,15480
2576.200,2.90,15479
2576.300,2.90,15477
2576.400,2.90,15466
2576.500,2.90,15478
2576.600,2.90,15478
2576.700,2.90,15480
2576.800,2.90,15478
2576.900,2.90,15468
2577.000,2.90,15478
2577.100,2.90,15478
2577.200,2.90,15481
2577.300,2.90,15478
2577.400,2.90,15480
2577.500,2.90,15480
2577.600,2.90,15476
2577.700,2.90,15470
2577.800,2.90,15477
2577.900,2.90,15477
2578.000,2.90,15478
2578.100,2.90,15482
2578.200,2.90,15480
2578.300,2.90,15478
2578.400,2.90,15480
2578.500,2.90,15480
2578.600,2.90,15469
2578.700,2.90,15459
2578.800,2.90,15478
2578.900,2.90,15478
2579.000,2.90,15480
2579.100,2.90,15479
2579.200,2.90,15458
2579.300,2.90,15478
2579.400,2.90,15480
2579.500,2.90,15478
2579.600,2.90,15477
2579.700,2.90,15472
2579.800,2.90,15479
2579.900,2.90,15479
2580.000,2.90,15461
