Time,Volts,Measure
3345.900,2.00,10676
3346.000,2.00,10680
3346.100,2.00,10680
3346.200,2.00,10680
3346.300,2.00,10681
3346.400,2.00,10683
3346.500,2.00,10682
3346.600,2.00,10674
3346.700,2.00,10682
3346.800,2.00,10680
3346.900,2.00,10682
3347.000,2.00,10681
3347.100,2.00,10683
3347.200,2.00,10673
3347.300,2.00,10680
3347.400,2.00,10680
3347.500,2.00,10681
3347.600,2.00,10680
3347.700,2.00,10677
3347.800,2.00,10681
3347.900,2.00,10678
3348.000,2.00,10681
3348.100,2.00,10680
3348.200,2.00,10671
3348.300,2.00,10681
3348.400,2.00,10676
3348.500,2.00,10674
3348.600,2.00,10679
3348.700,2.00,10660
3348.800,2.00,10681
3348.900,2.00,10680
3349.000,2.00,10666
3349.100,2.00,10679
3349.200,2.00,10674
3349.300,2.00,10680
3349.400,2.00,10684
3349.500,2.00,10680
3349.600,2.00,10680
3349.700,2.00,10683
3349.800,2.00,10682
3349.900,2.00,10678
3350.000,2.00,10689
3350.100,2.00,10680
3350.200,2.00,10684
3350.300,2.00,10681
3350.400,2.00,10681
3350.500,2.00,10678
3350.600,2.00,10680
3350.700,2.00,10682
3350.800,2.00,10682
3350.900,2.00,10681
3351.000,2.00,10678
3351.100,2.00,10680
3351.200,2.00,10677
3351.300,2.00,10682
3351.400,2.00,10680
3351.500,2.00,10672
3351.600,2.00,10681
3351.700,2.00,10681
3351.800,2.00,10671
3351.900,2.00,10680
3352.000,2.00,10687
3352.100,2.00,10681
3352.200,2.00,10672
3352.300,2.00,10682
3352.400,2.00,10680
3352.500,2.00,10676
3352.600,2.00,10679
3352.700,2.00,10682
3352.800,2.00,10672
3352.900,2.00,10680
3353.000,2.00,10680
3353.100,2.00,10680
3353.200,2.00,10681
3353.300,2.00,10665
3353.400,2.00,10681
3353.500,2.00,10684
3353.600,2.00,10682
3353.700,2.00,10680
3353.800,2.00,10676
3353.900,2.00,10682
3354.000,2.00,10683
3354.100,2.00,10687
3354.200,2.00,10681
3354.300,2.00,10679
3354.400,2.00,10679
3354.500,2.00,10677
3354.600,2.00,10681
3354.700,2.00,10682
3354.800,2.00,10687
3354.900,2.00,10680
3355.000,2.00,10675
3355.100,2.00,10687
3355.200,2.00,10680
3355.300,2.00,10681
3355.400,2.00,10682
3355.500,2.00,10680
3355.600,2.00,10671
3355.700,2.00,10680
3355.800,2.00,10682
3355.900,2.00,10682
3356.000,2.00,10681
3356.100,2.00,10670
3356.200,2.00,10681
3356.300,2.00,10681
3356.400,2.00,10682
3356.500,2.00,10682
3356.600,2.00,10663
3356.700,2.00,10680
3356.800,2.00,10679
3356.900,2.00,10682
3357.000,2.00,10679
3357.100,2.00,10663
3357.200,2.00,10682
3357.300,2.00,10681
3357.400,2.00,10671
3357.500,2.00,10681
3357.600,2.00,10680
3357.700,2.00,10682
3357.800,2.00,10675
3357.900,2.00,10681
3358.000,2.00,10681
3358.100,2.00,10684
3358.200,2.00,10680
3358.300,2.00,10679
3358.400,2.00,10666
3358.500,2.00,10680
3358.600,2.00,10675
3358.700,2.00,10681
3358.800,2.00,10682
3358.900,2.00,10682
3359.000,2.00,10680
3359.100,2.00,10682
3359.200,2.00,10682
3359.300,2.00,10680
3359.400,2.00,10685
3359.500,2.00,10679
3359.600,2.00,10683
3359.700,2.00,10682
3359.800,2.00,10685
3359.900,2.00,10670
3360.000,2.00,10680
3360.100,2.00,10679
3360.200,2.00,10682
3360.300,2.00,10681
3360.400,2.00,10665
3360.500,2.00,10681
3360.600,2.00,10676
3360.700,2.00,10680
3360.800,2.00,10680
3360.900,2.00,10654
3361.000,2.00,10681
3361.100,2.00,10682
3361.200,2.00,10682
3361.300,2.00,10679
3361.400,2.00,10660
3361.500,2.00,10681
3361.600,2.00,10683
3361.700,2.00,10681
3361.800,2.00,10680
3361.900,2.00,10667
3362.000,2.00,10681
3362.100,2.00,10682
3362.200,2.00,10679
3362.300,2.00,10681
3362.400,2.00,10686
3362.500,2.00,10681
3362.600,2.00,10672
3362.700,2.00,10677
3362.800,2.00,10680
3362.900,2.00,10660
3363.000,2.00,10681
3363.100,2.00,10681
3363.200,2.00,10683
3363.300,2.00,10681
3363.400,2.00,10670
3363.500,2.00,10682
3363.600,2.00,10678
3363.700,2.00,10676
3363.800,2.00,10681
3363.900,2.00,10685
3364.000,2.00,10682
3364.100,2.00,10681
3364.200,2.00,10671
3364.300,2.00,10680
3364.400,2.00,10680
3364.500,2.00,10680
3364.600,2.00,10680
3364.700,2.00,10658
3364.800,2.00,10681
3364.900,2.00,10673
3365.000,2.00,10683
3365.100,2.00,10680
3365.200,2.00,10678
3365.300,2.00,10679
3365.400,2.00,10683
3365.500,2.00,10673
3365.600,2.00,10680
3365.700,2.00,10695
3365.800,2.00,10682
3365.900,2.00,10678
3366.000,2.00,10682
3366.100,2.00,10680
3366.200,2.00,10678
3366.300,2.00,10681
3366.400,2.00,10681
3366.500,2.00,10675
3366.600,2.00,10681
3366.700,2.00,10684
3366.800,2.00,10683
3366.900,2.00,10682
3367.000,2.00,10668
3367.100,2.00,10681
3367.200,2.00,10681
3367.300,2.00,10682
3367.400,2.00,10680
3367.500,2.00,10671
3367.600,2.00,10681
3367.700,2.00,10679
3367.800,2.00,10682
3367.900,2.00,10681
3368.000,2.00,10662
3368.100,2.00,10680
3368.200,2.00,10681
3368.300,2.00,10677
3368.400,2.00,10681
3368.500,2.00,10684
3368.600,2.00,10678
3368.700,2.00,10681
3368.800,2.00,10689
3368.900,2.00,10680
3369.000,2.00,10686
3369.100,2.00,10681
3369.200,2.00,10681
3369.300,2.00,10681
3369.400,2.00,10681
3369.500,2.00,10681
3369.600,2.00,10682
3369.700,2.00,10678
3369.800,2.00,10666
3369.900,2.00,10680
3370.000,2.00,10665
3370.100,2.00,10683
3370.200,2.00,10682
3370.300,2.00,10671
3370.400,2.00,10681
3370.500,2.00,10682
3370.600,2.00,10680
3370.700,2.00,10681
3370.800,2.00,10674
3370.900,2.00,10680
3371.000,2.00,10681
3371.100,2.00,10680
3371.200,2.00,10680
3371.300,2.00,10673
3371.400,2.00,10682
3371.500,2.00,10681
3371.600,2.00,10685
3371.700,2.00,10679
3371.800,2.00,10676
3371.900,2.00,10681
3372.000,2.00,10682
3372.100,2.00,10692
3372.200,2.00,10679
3372.300,2.00,10679
3372.400,2.00,10681
3372.500,2.00,10685
3372.600,2.00,10670
3372.700,2.00,10680
3372.800,2.00,10684
3372.900,2.00,10683
3373.000,2.00,10682
3373.100,2.00,10679
3373.200,2.00,10680
3373.300,2.00,10679
3373.400,2.00,10682
3373.500,2.00,10684
3373.600,2.00,10660
3373.700,2.00,10680
3373.800,2.00,10681
3373.900,2.00,10681
3374.000,2.00,10681
3374.100,2.00,10673
3374.200,2.00,10681
3374.300,2.00,10680
3374.400,2.00,10681
3374.500,2.00,10680
3374.600,2.00,10669
3374.700,2.00,10679
3374.800,2.00,10685
3374.900,2.00,10681
3375.000,2.00,10680
3375.100,2.00,10682
3375.200,2.00,10682
3375.300,2.00,10685
3375.400,2.00,10694
3375.500,2.00,10679
3375.600,2.00,10688
3375.700,2.00,10681
3375.800,2.00,10684
3375.900,2.00,10664
3376.000,2.00,10680
3376.100,2.00,10684
3376.200,2.00,10682
3376.300,2.00,10681
3376.400,2.00,10663
3376.500,2.00,10680
3376.600,2.00,10682
3376.700,2.00,10681
3376.800,2.00,10680
3376.900,2.00,10655
3377.000,2.00,10680
3377.100,2.00,10682
3377.200,2.00,10683
3377.300,2.00,10680
3377.400,2.00,10667
3377.500,2.00,10682
3377.600,2.00,10681
3377.700,2.00,10668
3377.800,2.00,10679
3377.900,2.00,10665
3378.000,2.00,10681
3378.100,2.00,10683
3378.200,2.00,10677
3378.300,2.00,10679
3378.400,2.00,10686
3378.500,2.00,10681
3378.600,2.00,10682
3378.700,2.00,10687
3378.800,2.00,10679
3378.900,2.00,10665
3379.000,2.00,10682
3379.100,2.00,10682
3379.200,2.00,10660
3379.300,2.00,10679
3379.400,2.00,10682
3379.500,2.00,10683
3379.600,2.00,10681
3379.700,2.00,10691
3379.800,2.00,10681
3379.900,2.00,10682
3380.000,2.00,10681
3380.100,2.00,10681
3380.200,2.00,10659
3380.300,2.00,10682
3380.400,2.00,10683
3380.500,2.00,10672
3380.600,2.00,10681
3380.700,2.00,10686
3380.800,2.00,10680
3380.900,2.00,10683
3381.000,2.00,10683
3381.100,2.00,10681
3381.200,2.00,10669
3381.300,2.00,10681
3381.400,2.00,10685
3381.500,2.00,10676
3381.600,2.00,10681
3381.700,2.00,10677
3381.800,2.00,10682
3381.900,2.00,10679
3382.000,2.00,10690
3382.100,2.00,10681
3382.200,2.00,10685
3382.300,2.00,10682
3382.400,2.00,10672
3382.500,2.00,10665
3382.600,2.00,10680
3382.700,2.00,10682
3382.800,2.00,10683
3382.900,2.00,10680
3383.000,2.00,10672
3383.100,2.00,10681
3383.200,2.00,10683
3383.300,2.00,10682
3383.400,2.00,10680
3383.500,2.00,10697
3383.600,2.00,10680
3383.700,2.00,10680
3383.800,2.00,10683
3383.900,2.00,10681
3384.000,2.00,10676
3384.100,2.00,10681
3384.200,2.00,10677
3384.300,2.00,10682
3384.400,2.00,10678
3384.500,2.00,10678
3384.600,2.00,10681
3384.700,2.00,10681
3384.800,2.00,10674
3384.900,2.00,10681
3385.000,2.00,10681
3385.100,2.00,10682
3385.200,2.00,10682
3385.300,2.00,10683
3385.400,2.00,10680
3385.500,2.00,10682
3385.600,2.00,10681
3385.700,2.00,10680
3385.800,2.00,10659
3385.900,2.00,10681
3386.000,2.00,10681
3386.100,2.00,10682
3386.200,2.00,10681
3386.300,2.00,10663
3386.400,2.00,10681
3386.500,2.00,10676
3386.600,2.00,10681
3386.700,2.00,10680
3386.800,2.00,10673
3386.900,2.00,10681
3387.000,2.00,10682
3387.100,2.00,10681
3387.200,2.00,10681
3387.300,2.00,10680
3387.400,2.00,10681
3387.500,2.00,10676
3387.600,2.00,10680
3387.700,2.00,10680
3387.800,2.00,10682
3387.900,2.00,10680
3388.000,2.00,10683
3388.100,2.00,10683
3388.200,2.00,10681
3388.300,2.00,10682
3388.400,2.00,10682
3388.500,2.00,10681
3388.600,2.00,10669
3388.700,2.00,10680
3388.800,2.00,10678
3388.900,2.00,10680
3389.000,2.00,10680
3389.100,2.00,10678
3389.200,2.00,10681
3389.300,2.00,10682
3389.400,2.00,10680
3389.500,2.00,10679
3389.600,2.00,10676
3389.700,2.00,10681
3389.800,2.00,10681
3389.900,2.00,10676
3390.000,2.00,10681
3390.100,2.00,10686
3390.200,2.00,10679
3390.300,2.00,10681
3390.400,2.00,10688
3390.500,2.00,10680
3390.600,2.00,10667
3390.700,2.00,10683
3390.800,2.00,10687
3390.900,2.00,10691
3391.000,2.00,10679
3391.100,2.00,10679
3391.200,2.00,10681
3391.300,2.00,10681
3391.400,2.00,10689
3391.500,2.00,10680
3391.600,2.00,10682
3391.700,2.00,10682
3391.800,2.00,10680
3391.900,2.00,10665
3392.000,2.00,10681
3392.100,2.00,10682
3392.200,2.00,10681
3392.300,2.00,10681
3392.400,2.00,10641
3392.500,2.00,10681
3392.600,2.00,10683
3392.700,2.00,10682
3392.800,2.00,10679
3392.900,2.00,10677
3393.000,2.00,10680
3393.100,2.00,10680
3393.200,2.00,10680
3393.300,2.00,10681
3393.400,2.00,10679
3393.500,2.00,10681
3393.600,2.00,10683
3393.700,2.00,10690
3393.800,2.00,10680
3393.900,2.00,10666
3394.000,2.00,10681
3394.100,2.00,10683
3394.200,2.00,10688
3394.300,2.00,10681
3394.400,2.00,10682
3394.500,2.00,10682
3394.600,2.00,10681
3394.700,2.00,10676
3394.800,2.00,10681
3394.900,2.00,10683
3395.000,2.00,10681
3395.100,2.00,10679
3395.200,2.00,10663
3395.300,2.00,10681
3395.400,2.00,10683
3395.500,2.00,10681
3395.600,2.00,10681
3395.700,2.00,10650
3395.800,2.00,10681
3395.900,2.00,10681
3396.000,2.00,10682
3396.100,2.00,10680
3396.200,2.00,10682
3396.300,2.00,10681
3396.400,2.00,10669
3396.500,2.00,10682
3396.600,2.00,10678
3396.700,2.00,10673
3396.800,2.00,10682
3396.900,2.00,10678
3397.000,2.00,10693
3397.100,2.00,10679
3397.200,2.00,10682
3397.300,2.00,10682
3397.400,2.00,10678
3397.500,2.00,10688
3397.600,2.00,10681
3397.700,2.00,10681
3397.800,2.00,10682
3397.900,2.00,10681
3398.000,2.00,10677
3398.100,2.00,10680
3398.200,2.00,10681
3398.300,2.00,10682
3398.400,2.00,10680
3398.500,2.00,10672
3398.600,2.00,10680
3398.700,2.00,10682
3398.800,2.00,10681
3398.900,2.00,10681
3399.000,2.00,10674
3399.100,2.00,10681
3399.200,2.00,10682
3399.300,2.00,10682
3399.400,2.00,10681
3399.500,2.00,10693
3399.600,2.00,10681
3399.700,2.00,10684
3399.800,2.00,10687
3399.900,2.00,10682
3400.000,2.00,10684
3400.100,2.00,10682
3400.200,2.00,10682
3400.300,2.00,10687
3400.400,2.00,10680
3400.500,2.00,10678
3400.600,2.00,10681
3400.700,2.00,10685
3400.800,2.00,10681
3400.900,2.00,10681
3401.000,2.00,10682
3401.100,2.00,10682
3401.200,2.00,10681
3401.300,2.00,10688
3401.400,2.00,10680
3401.500,2.00,10683
3401.600,2.00,10682
3401.700,2.00,10680
3401.800,2.00,10662
3401.900,2.00,10680
3402.000,2.00,10683
3402.100,2.00,10682
3402.200,2.00,10681
3402.300,2.00,10668
3402.400,2.00,10681
3402.500,2.00,10681
3402.600,2.00,10682
3402.700,2.00,10681
3402.800,2.00,10684
3402.900,2.00,10681
3403.000,2.00,10678
3403.100,2.00,10676
3403.200,2.00,10679
3403.300,2.00,10683
3403.400,2.00,10679
3403.500,2.00,10681
3403.600,2.00,10663
3403.700,2.00,10680
3403.800,2.00,10679
3403.900,2.00,10683
3404.000,2.00,10682
3404.100,2.00,10668
3404.200,2.00,10679
3404.300,2.00,10682
3404.400,2.00,10681
3404.500,2.00,10682
3404.600,2.00,10672
3404.700,2.00,10680
3404.800,2.00,10680
3404.900,2.00,10681
3405.000,2.00,10680
3405.100,2.00,10673
3405.200,2.00,10681
3405.300,2.00,10678
3405.400,2.00,10684
3405.500,2.00,10679
3405.600,2.00,10665
3405.700,2.00,10681
3405.800,2.00,10680
3405.900,2.00,10682
3406.000,2.00,10679
3406.100,2.00,10686
3406.200,2.00,10683
3406.300,2.00,10680
3406.400,2.00,10679
3406.500,2.00,10679
3406.600,2.00,10681
3406.700,2.00,10682
3406.800,2.00,10682
3406.900,2.00,10656
3407.000,2.00,10680
3407.100,2.00,10672
3407.200,2.00,10682
3407.300,2.00,10682
3407.400,2.00,10670
3407.500,2.00,10681
3407.600,2.00,10682
3407.700,2.00,10682
3407.800,2.00,10680
3407.900,2.00,10661
3408.000,2.00,10681
3408.100,2.00,10681
3408.200,2.00,10679
3408.300,2.00,10681
3408.400,2.00,10677
3408.500,2.00,10680
3408.600,2.00,10681
3408.700,2.00,10679
3408.800,2.00,10680
3408.900,2.00,10682
3409.000,2.00,10681
3409.100,2.00,10681
3409.200,2.00,10686
3409.300,2.00,10680
3409.400,2.00,10683
3409.500,2.00,10680
3409.600,2.00,10682
3409.700,2.00,10675
3409.800,2.00,10679
3409.900,2.00,10680
3410.000,2.00,10682
3410.100,2.00,10678
3410.200,2.00,10676
3410.300,2.00,10681
3410.400,2.00,10682
3410.500,2.00,10682
3410.600,2.00,10680
3410.700,2.00,10683
3410.800,2.00,10681
3410.900,2.00,10681
3411.000,2.00,10681
3411.100,2.00,10681
3411.200,2.00,10660
3411.300,2.00,10679
3411.400,2.00,10683
3411.500,2.00,10680
3411.600,2.00,10680
3411.700,2.00,10663
3411.800,2.00,10681
3411.900,2.00,10681
3412.000,2.00,10681
3412.100,2.00,10681
3412.200,2.00,10679
3412.300,2.00,10681
3412.400,2.00,10685
3412.500,2.00,10683
3412.600,2.00,10679
3412.700,2.00,10696
3412.800,2.00,10680
3412.900,2.00,10681
3413.000,2.00,10687
3413.100,2.00,10680
3413.200,2.00,10682
3413.300,2.00,10682
3413.400,2.00,10684
3413.500,2.00,10683
3413.600,2.00,10680
3413.700,2.00,10683
3413.800,2.00,10682
3413.900,2.00,10683
3414.000,2.00,10674
3414.100,2.00,10681
3414.200,2.00,10684
3414.300,2.00,10680
3414.400,2.00,10685
3414.500,2.00,10688
3414.600,2.00,10681
3414.700,2.00,10683
3414.800,2.00,10682
3414.900,2.00,10681
3415.000,2.00,10688
3415.100,2.00,10679
3415.200,2.00,10682
3415.300,2.00,10680
3415.400,2.00,10681
3415.500,2.00,10666
3415.600,2.00,10681
3415.700,2.00,10682
3415.800,2.00,10683
3415.900,2.00,10681
3416.000,2.00,10678
3416.100,2.00,10680
3416.200,2.00,10678
3416.300,2.00,10681
3416.400,2.00,10680
3416.500,2.00,10670
3416.600,2.00,10681
3416.700,2.00,10681
3416.800,2.00,10682
3416.900,2.00,10680
3417.000,2.00,10687
3417.100,2.00,10681
3417.200,2.00,10678
3417.300,2.00,10678
3417.400,2.00,10679
3417.500,2.00,10679
3417.600,2.00,10681
3417.700,2.00,10681
3417.800,2.00,10670
3417.900,2.00,10680
3418.000,2.00,10682
3418.100,2.00,10682
3418.200,2.00,10680
3418.300,2.00,10691
3418.400,2.00,10681
3418.500,2.00,10680
3418.600,2.00,10682
3418.700,2.00,10681
3418.800,2.00,10662
3418.900,2.00,10680
3419.000,2.00,10681
3419.100,2.00,10682
3419.200,2.00,10681
3419.300,2.00,10659
3419.400,2.00,10680
3419.500,2.00,10681
3419.600,2.00,10682
3419.700,2.00,10680
3419.800,2.00,10682
3419.900,2.00,10683
3420.000,2.00,10680
3420.100,2.00,10682
3420.200,2.00,10680
3420.300,2.00,10690
3420.400,2.00,10682
3420.500,2.00,10679
3420.600,2.00,10688
3420.700,2.00,10680
3420.800,2.00,10685
3420.900,2.00,10681
3421.000,2.00,10681
3421.100,2.00,10695
3421.200,2.00,10680
3421.300,2.00,10682
3421.400,2.00,10682
3421.500,2.00,10681
3421.600,2.00,10671
3421.700,2.00,10680
3421.800,2.00,10682
3421.900,2.00,10681
3422.000,2.00,10680
3422.100,2.00,10667
3422.200,2.00,10680
3422.300,2.00,10680
3422.400,2.00,10683
3422.500,2.00,10680
3422.600,2.00,10673
3422.700,2.00,10681
3422.800,2.00,10679
3422.900,2.00,10682
3423.000,2.00,10679
3423.100,2.00,10645
3423.200,2.00,10680
3423.300,2.00,10682
3423.400,2.00,10668
3423.500,2.00,10680
3423.600,2.00,10685
3423.700,2.00,10682
3423.800,2.00,10681
3423.900,2.00,10673
3424.000,2.00,10680
3424.100,2.00,10684
3424.200,2.00,10681
3424.300,2.00,10681
3424.400,2.00,10660
3424.500,2.00,10679
3424.600,2.00,10681
3424.700,2.00,10681
3424.800,2.00,10681
3424.900,2.00,10669
3425.000,2.00,10681
3425.100,2.00,10681
3425.200,2.00,10681
3425.300,2.00,10680
3425.400,2.00,10668
3425.500,2.00,10680
3425.600,2.00,10681
3425.700,2.00,10682
3425.800,2.00,10680
3425.900,2.00,10671
3426.000,2.00,10682
3426.100,2.00,10687
3426.200,2.00,10683
3426.300,2.00,10679
3426.400,2.00,10673
3426.500,2.00,10682
3426.600,2.00,10682
3426.700,2.00,10678
3426.800,2.00,10680
3426.900,2.00,10688
3427.000,2.00,10680
3427.100,2.00,10683
3427.200,2.00,10692
3427.300,2.00,10679
3427.400,2.00,10679
3427.500,2.00,10683
3427.600,2.00,10680
3427.700,2.00,10673
3427.800,2.00,10680
3427.900,2.00,10682
3428.000,2.00,10682
3428.100,2.00,10680
3428.200,2.00,10676
3428.300,2.00,10678
3428.400,2.00,10682
3428.500,2.00,10682
3428.600,2.00,10681
3428.700,2.00,10662
3428.800,2.00,10681
3428.900,2.00,10681
3429.000,2.00,10682
3429.100,2.00,10679
3429.200,2.00,10661
3429.300,2.00,10681
3429.400,2.00,10686
3429.500,2.00,10678
3429.600,2.00,10679
3429.700,2.00,10683
3429.800,2.00,10680
3429.900,2.00,10680
3430.000,2.00,10665
3430.100,2.00,10680
3430.200,2.00,10685
3430.300,2.00,10681
3430.400,2.00,10681
3430.500,2.00,10668
3430.600,2.00,10680
3430.700,2.00,10683
3430.800,2.00,10683
3430.900,2.00,10679
3431.000,2.00,10674
3431.100,2.00,10680
3431.200,2.00,10681
3431.300,2.00,10681
3431.400,2.00,10680
3431.500,2.00,10670
3431.600,2.00,10681
3431.700,2.00,10681
3431.800,2.00,10682
3431.900,2.00,10679
3432.000,2.00,10675
3432.100,2.00,10680
3432.200,2.00,10683
3432.300,2.00,10684
3432.400,2.00,10680
3432.500,2.00,10668
3432.600,2.00,10681
3432.700,2.00,10678
3432.800,2.00,10678
3432.900,2.00,10679
3433.000,2.00,10674
3433.100,2.00,10681
3433.200,2.00,10681
3433.300,2.00,10686
3433.400,2.00,10678
3433.500,2.00,10679
3433.600,2.00,10682
3433.700,2.00,10677
3433.800,2.00,10664
3433.900,2.00,10681
3434.000,2.00,10679
3434.100,2.00,10682
3434.200,2.00,10680
3434.300,2.00,10658
3434.400,2.00,10681
3434.500,2.00,10681
3434.600,2.00,10682
3434.700,2.00,10680
3434.800,2.00,10664
3434.900,2.00,10681
3435.000,2.00,10680
3435.100,2.00,10681
3435.200,2.00,10681
3435.300,2.00,10686
3435.400,2.00,10682
3435.500,2.00,10679
3435.600,2.00,10682
3435.700,2.00,10680
3435.800,2.00,10681
3435.900,2.00,10680
3436.000,2.00,10677
3436.100,2.00,10660
3436.200,2.00,10681
3436.300,2.00,10673
3436.400,2.00,10682
3436.500,2.00,10681
3436.600,2.00,10685
3436.700,2.00,10679
3436.800,2.00,10677
3436.900,2.00,10682
3437.000,2.00,10682
3437.100,2.00,10668
3437.200,2.00,10680
3437.300,2.00,10683
3437.400,2.00,10682
3437.500,2.00,10681
3437.600,2.00,10666
3437.700,2.00,10681
3437.800,2.00,10681
3437.900,2.00,10681
3438.000,2.00,10679
3438.100,2.00,10671
3438.200,2.00,10680
3438.300,2.00,10682
3438.400,2.00,10681
3438.500,2.00,10681
3438.600,2.00,10674
3438.700,2.00,10681
3438.800,2.00,10681
3438.900,2.00,10699
3439.000,2.00,10679
3439.100,2.00,10662
3439.200,2.00,10681
3439.300,2.00,10681
3439.400,2.00,10692
3439.500,2.00,10680
3439.600,2.00,10680
3439.700,2.00,10682
3439.800,2.00,10680
3439.900,2.00,10678
3440.000,2.00,10680
3440.100,2.00,10682
3440.200,2.00,10681
3440.300,2.00,10681
3440.400,2.00,10673
3440.500,2.00,10680
3440.600,2.00,10682
3440.700,2.00,10681
3440.800,2.00,10680
3440.900,2.00,10693
3441.000,2.00,10680
3441.100,2.00,10680
3441.200,2.00,10682
3441.300,2.00,10680
3441.400,2.00,10663
3441.500,2.00,10681
3441.600,2.00,10682
3441.700,2.00,10681
3441.800,2.00,10681
3441.900,2.00,10685
3442.000,2.00,10681
3442.100,2.00,10680
3442.200,2.00,10664
3442.300,2.00,10679
3442.400,2.00,10675
3442.500,2.00,10681
3442.600,2.00,10688
3442.700,2.00,10683
3442.800,2.00,10681
3442.900,2.00,10665
3443.000,2.00,10682
3443.100,2.00,10682
3443.200,2.00,10669
3443.300,2.00,10680
3443.400,2.00,10682
3443.500,2.00,10683
3443.600,2.00,10679
3443.700,2.00,10666
3443.800,2.00,10679
3443.900,2.00,10681
3444.000,2.00,10682
3444.100,2.00,10681
3444.200,2.00,10648
3444.300,2.00,10681
3444.400,2.00,10681
3444.500,2.00,10681
3444.600,2.00,10680
3444.700,2.00,10656
3444.800,2.00,10682
3444.900,2.00,10681
3445.000,2.00,10673
3445.100,2.00,10680
3445.200,2.00,10678
3445.300,2.00,10680
3445.400,2.00,10678
3445.500,2.00,10677
3445.600,2.00,10679
3445.700,2.00,10677
3445.800,2.00,10681
3445.900,2.00,10679
3446.000,2.00,10682
3446.100,2.00,10681
3446.200,2.00,10674
3446.300,2.00,10682
3446.400,2.00,10681
3446.500,2.00,10691
3446.600,2.00,10678
3446.700,2.00,10675
3446.800,2.00,10681
3446.900,2.00,10681
3447.000,2.00,10676
3447.100,2.00,10680
3447.200,2.00,10682
3447.300,2.00,10682
3447.400,2.00,10679
3447.500,2.00,10685
3447.600,2.00,10680
3447.700,2.00,10682
3447.800,2.00,10681
3447.900,2.00,10680
3448.000,2.00,10683
3448.100,2.00,10680
3448.200,2.00,10680
3448.300,2.00,10674
3448.400,2.00,10680
3448.500,2.00,10680
3448.600,2.00,10682
3448.700,2.00,10683
3448.800,2.00,10678
3448.900,2.00,10679
3449.000,2.00,10678
3449.100,2.00,10681
3449.200,2.00,10675
3449.300,2.00,10678
3449.400,2.00,10680
3449.500,2.00,10683
3449.600,2.00,10682
3449.700,2.00,10680
3449.800,2.00,10674
3449.900,2.00,10680
3450.000,2.00,10677
3450.100,2.00,10683
3450.200,2.00,10680
3450.300,2.00,10668
3450.400,2.10,11212
3450.500,2.10,11218
3450.600,2.10,11215
3450.700,2.10,11214
3450.800,2.10,11209
3450.900,2.10,11214
3451.000,2.10,11215
3451.100,2.10,11216
3451.200,2.10,11212
3451.300,2.10,11214
3451.400,2.10,11215
3451.500,2.10,11216
3451.600,2.10,11203
3451.700,2.10,11213
3451.800,2.10,11205
3451.900,2.10,11213
3452.000,2.10,11216
3452.100,2.10,11214
3452.200,2.10,11214
3452.300,2.10,11213
3452.400,2.10,11215
3452.500,2.10,11216
3452.600,2.10,11209
3452.700,2.10,11213
3452.800,2.10,11221
3452.900,2.10,11215
3453.000,2.10,11217
3453.100,2.10,11208
3453.200,2.10,11213
3453.300,2.10,11215
3453.400,2.10,11215
3453.500,2.10,11214
3453.600,2.10,11208
3453.700,2.10,11214
3453.800,2.10,11214
3453.900,2.10,11215
3454.000,2.10,11214
3454.100,2.10,11212
3454.200,2.10,11214
3454.300,2.10,11212
3454.400,2.10,11220
3454.500,2.10,11214
3454.600,2.10,11189
3454.700,2.10,11214
3454.800,2.10,11214
3454.900,2.10,11212
3455.000,2.10,11214
3455.100,2.10,11212
3455.200,2.10,11217
3455.300,2.10,11213
3455.400,2.10,11199
3455.500,2.10,11213
3455.600,2.10,11213
3455.700,2.10,11215
3455.800,2.10,11215
3455.900,2.10,11218
3456.000,2.10,11215
3456.100,2.10,11216
3456.200,2.10,11217
3456.300,2.10,11218
3456.400,2.10,11208
3456.500,2.10,11214
3456.600,2.10,11215
3456.700,2.10,11214
3456.800,2.10,11214
3456.900,2.10,11208
3457.000,2.10,11214
3457.100,2.10,11214
3457.200,2.10,11215
3457.300,2.10,11214
3457.400,2.10,11198
3457.500,2.10,11214
3457.600,2.10,11217
3457.700,2.10,11217
3457.800,2.10,11213
3457.900,2.10,11214
3458.000,2.10,11213
3458.100,2.10,11209
3458.200,2.10,11202
3458.300,2.10,11214
3458.400,2.10,11219
3458.500,2.10,11216
3458.600,2.10,11214
3458.700,2.10,11214
3458.800,2.10,11214
3458.900,2.10,11214
3459.000,2.10,11216
3459.100,2.10,11213
3459.200,2.10,11221
3459.300,2.10,11213
3459.400,2.10,11217
3459.500,2.10,11215
3459.600,2.10,11213
3459.700,2.10,11208
3459.800,2.10,11214
3459.900,2.10,11214
3460.000,2.10,11215
3460.100,2.10,11214
3460.200,2.10,11201
3460.300,2.10,11213
3460.400,2.10,11213
3460.500,2.10,11212
3460.600,2.10,11214
3460.700,2.10,11222
3460.800,2.10,11214
3460.900,2.10,11208
3461.000,2.10,11222
3461.100,2.10,11215
3461.200,2.10,11211
3461.300,2.10,11215
3461.400,2.10,11214
3461.500,2.10,11191
3461.600,2.10,11213
3461.700,2.10,11211
3461.800,2.10,11216
3461.900,2.10,11215
3462.000,2.10,11212
3462.100,2.10,11214
3462.200,2.10,11218
3462.300,2.10,11213
